Co,VOC,Temp,Hum,Label
58.92697860635834,972.6792144786319,33.51540885325374,52.18596216870661,1
59.55827613400412,445.8168162683311,37.41212762446862,70.6914902390688,1
91.93371006861659,710.6842251223406,37.925035325522515,73.40248966961146,1
68.59675624751478,814.4005833727341,37.53558932266658,64.13751953260635,1
72.93001400480301,952.5276235389573,31.775514890997606,60.16169663611532,1
94.13207249537072,875.3418760189219,36.13687112320657,54.3974263030289,1
57.914569050976446,739.6655876846646,35.99851533923815,68.67012358095768,1
94.03299291114051,809.5244242619399,29.793939912306136,44.61386825365817,1
87.78019350010598,943.7912298832067,36.66738005494631,60.55239659878473,1
52.48453480748182,997.5246699525395,28.174236953102973,46.73577673660668,1
61.775312533146554,873.5537750097023,28.688317873433952,56.70181681308568,1
71.14012288938409,953.1174005955324,25.931571505947378,75.04129739175006,1
63.8270208405419,628.4285272481061,28.561302400700168,42.937724284812525,1
80.07146906276093,927.8457734604456,35.0516977987637,60.06721926385927,1
71.61881067523309,903.5413212153901,29.42461074929713,62.21849792764409,1
64.01140982631054,491.9660453437886,29.754527820043744,56.86943715283254,1
71.76225981832185,758.4349858874184,31.12037450371573,74.28646120779288,1
63.67720112807625,467.0320864277165,31.62984629909356,58.23938387854078,1
78.1620548461431,708.2512701860942,26.099298289926164,62.07515819664893,1
93.55918059033078,685.6832773729146,26.46579414860668,51.33438197016603,1
63.560440485361624,458.41031538904616,24.65675363034213,74.46513240447118,1
53.93073391631968,750.9838349058764,37.73995817274292,62.48941451451023,1
58.508614540932655,865.5789750524601,32.7577817058967,56.64466657187786,1
59.25974557371113,440.487247797231,31.57946612452232,69.74191294163012,1
69.931984266036,612.56790449896,35.58653189840339,62.41995347584246,1
64.015163392388,866.1122319869444,26.94522178205386,64.41178058082048,1
97.864708216712,763.1979596150605,29.85677942650473,57.37823375664338,1
91.76331161927888,756.5137917837914,26.023479331503466,52.69888506398439,1
73.11419821778483,672.2324433781416,35.97822638929054,60.30488342210823,1
58.97394858361634,740.4230391755952,35.89870193092451,46.94830778944592,1
87.82636706117894,875.6985622161625,25.197950981672253,62.550509354864026,1
84.08295718898256,426.38460937098534,32.566854688104335,70.29825757102189,1
91.43636300680032,872.7678502411791,28.281297524168835,57.619580650062275,1
97.04533611057786,825.0339502307685,29.51583061193661,45.40766273057037,1
93.12881054020104,413.21556386948083,26.8438899815354,63.95931989543042,1
85.85068865398104,927.552426174638,38.33430161661004,73.79536611768127,1
98.07881721053323,402.98596879692616,30.67297983483486,42.27308595592301,1
56.999947964778286,851.166954940441,31.42609346088591,68.26541746743952,1
71.58219730414761,865.7403854118613,32.45158699000327,42.177197644892374,1
72.48071520722144,819.5838010347212,32.51161486076102,67.09083280102826,1
97.3564094518369,975.0385941648797,37.60323864428841,48.35086354209294,1
98.07638804403217,537.8591699840799,33.64375142612151,53.02831015406789,1
91.4077468243893,671.7032833624878,31.330680686138074,70.60524897179992,1
68.32095238411884,546.8713977146884,24.451238592784627,57.5563927355018,1
58.159402337346854,806.8454239484806,34.653841768788666,58.86225297783968,1
60.456563040117615,897.3651198755701,26.649784748625198,65.12468796204462,1
79.79556475521053,978.9628293216871,24.931662143750067,70.99522619518382,1
71.99382334125804,699.0367643588465,25.346145326592232,66.85441338502895,1
62.15987665347659,965.6615400627129,26.399164408266685,73.86017780583829,1
59.28491940319634,810.7809764339946,27.454133627634395,51.84330506151634,1
88.76078863933016,482.4718320633948,36.9934252532847,60.26943276442298,1
61.43242810432433,740.6103527462608,34.79087317372637,55.58772039374455,1
56.71650523456411,842.3324099876388,27.889212267457342,52.768419956522735,1
58.298199028392034,982.3738554666875,25.435207021504404,51.908632620924024,1
83.32524983468308,443.2688379929214,30.50505122091341,62.02919725517383,1
63.22602781040575,773.8954106673114,33.53226887988247,69.93097870019706,1
88.59740722577,593.0176068380741,24.428062444626306,62.581829127876404,1
79.79461090889164,518.6756028955815,27.806266653099843,49.33366544677144,1
53.38531626553109,583.1096020409434,36.14295368324252,56.091670467715986,1
50.89707492355349,916.3188272425878,28.191790794018313,51.67839505248873,1
57.13784900735114,986.0625464050456,25.770564320632214,71.50918323450396,1
52.96095612267834,422.42710638638374,31.416025806057867,56.43283772165541,1
83.91409435326995,999.828208017523,37.476264432847486,49.66737213958082,1
58.87618907766593,897.7972518452607,36.31514192435819,54.89439865426482,1
63.017914627494605,545.5206924730973,25.127360458918297,52.94098591682406,1
79.86721320434258,415.39901699334933,36.910360724009365,57.795764279328665,1
87.26552463366164,489.73500852378345,34.935173727612316,58.961515931087916,1
90.59068463442244,639.3143062923739,34.993898335516036,53.21275496085332,1
69.22909736895961,867.3290693946383,36.23572247561263,72.89526691847324,1
58.3585398113232,868.8571692237142,28.5588997831902,72.01365021230077,1
68.00488391350108,401.24342252959224,36.8906425893365,57.91368939395394,1
83.27785695205012,739.1784623967624,32.1252879394308,75.05564241847634,1
65.14949019437883,983.8943902284983,29.892088055943827,44.454428426811255,1
81.48697491928277,431.43723516815595,31.66723688984618,59.65933397641386,1
59.433422402666714,624.27925447364,30.512997971940827,66.46193523783771,1
58.26652319253654,503.71960822274133,35.0439451493284,46.66543580051639,1
91.8095894504745,507.51621419196636,33.64251412138764,65.08484424065617,1
88.22468851310744,750.0921852754623,34.20557696352903,49.55481701268732,1
65.24194122292317,967.4892288417963,37.44768107323269,65.03072875403367,1
94.70800343534272,968.4939061671214,26.633628280289077,58.21903812466245,1
55.374330374059824,463.6535832462302,32.292031539042696,51.244021303889625,1
67.25441853190296,818.0347380248803,33.40349891294817,51.36112957633934,1
94.1954733866401,437.9278755666788,26.052741024045257,67.85533222794632,1
89.94424890409917,845.7039882435761,32.322810758605996,42.10825473623056,1
85.86535857180297,490.20369262021654,30.525530796497222,56.756220654714234,1
77.01123213377252,984.3922406249966,37.543777848938106,66.26878563763125,1
65.34733552172486,697.0479493525224,27.370771463625918,65.10045430122199,1
76.74506527246233,817.9526606189966,25.87889190312343,59.280961259467645,1
51.82977463757436,851.1012705793026,27.196781052360677,49.20695923410838,1
82.68710534116346,754.985940242814,37.97260128313222,70.89340145376192,1
61.39036976592624,402.3341004700611,33.023021132445606,44.219612121191936,1
94.95655395311941,544.9663609526269,30.71059525440729,61.57897349477186,1
90.3564321968071,437.9233379042056,28.41492167934034,49.129098160921004,1
70.28597621950989,809.5466083932013,37.47324631844348,61.0213923088986,1
85.1495272444023,719.5737930876496,34.38252634262476,41.175894704741495,1
53.78901501523294,549.6592978490713,26.052950035721445,58.53459708178572,1
75.42007865098006,756.7862739240616,28.470879198461216,60.86193366395162,1
62.756445105802605,645.200802794517,27.109504294850222,50.09242915682353,1
91.87568809198758,930.7021997558024,33.659213558021534,58.69003407082124,1
52.15929984493938,835.2028640138806,36.74292455440026,63.02508472747398,1
88.77772796511854,653.9801640022189,38.011534756466176,41.72103796763776,1
84.8929604052802,921.6147503232927,35.282935677537374,52.571331618732216,1
74.63996489207496,553.2083662433209,34.6148180327266,69.86803136466739,1
71.69943969950826,445.2882290037018,26.55394036994631,62.37341925501396,1
62.412145777267405,610.0102686195509,38.031445846613366,71.6358347333791,1
64.76466758190197,578.3603663189372,34.70444216219563,67.43231602390466,1
85.59778440868187,983.8270628995143,27.309384555556264,50.644432943528784,1
87.27066264364115,867.1059831193497,36.81161909295271,66.73612726390334,1
70.03131983778266,797.8624056180572,29.05895822711447,42.40742881055771,1
65.31080159712451,778.7597619597701,33.28789262616522,58.7244176927003,1
80.79103742882324,552.0540520992371,38.138036525316984,75.95754214748055,1
65.82570136919746,411.9516181858871,34.72617375426687,62.8630172045554,1
80.85360243323491,860.6740926651723,34.43914312502437,63.26078010479819,1
90.93854013140657,475.48718322952914,30.271297815212257,61.791578613482876,1
61.31414569341033,668.0767285285934,31.445160098086586,58.200143841632226,1
50.28395757674224,770.1280619849252,34.43015678795126,42.57755748030907,1
76.825788864966,992.4372917496108,28.712174326145067,45.172102017022866,1
74.91942010160884,986.1973292636573,32.38041419342134,73.5458545932315,1
75.23329067794394,503.87880624793974,29.138155291890996,50.10511465897539,1
50.75625825508318,844.7606201592807,24.775841475262027,43.781927064599955,1
65.31911480010199,782.9395254925628,37.89840578714208,66.23152354765472,1
98.9212432858278,762.5390571148637,29.895014040670375,53.34752558446216,1
83.87568165716654,759.3540485723117,34.66403853357899,56.06985878237895,1
87.79906160561015,921.3489020565402,34.59003418692585,58.3572991949154,1
68.82704691990094,674.6189553459587,28.76824817623183,73.32418267758078,1
62.33747483536593,530.8044077418699,30.24702490611087,48.240276407465295,1
69.94878543943418,902.7899421196239,29.115203607999444,45.660778025904854,1
55.24383152506323,786.6976765514232,27.337519074462794,59.32250968706746,1
98.21097381000523,738.2547218283164,35.225334464655106,68.51548788196999,1
85.67234072578314,546.5233721188911,28.05839400746118,44.873828415420355,1
57.11851098152037,496.9442435432182,34.8570023706759,73.35522023905887,1
51.83303259588288,446.04123616285875,31.040119233273952,61.4544013651912,1
69.21854513043367,972.6699512150974,28.760544504886482,50.12184003926747,1
57.119389091752645,933.1433475222398,36.95042409273979,71.47795614870422,1
99.25466730622702,690.8327850658433,26.549501018560452,68.42347970231222,1
90.9940720035946,434.29243632221517,36.30224633674499,75.48107012955813,1
52.33188393607347,736.2510009679331,26.689113785573884,47.07548754663837,1
83.04546647260392,788.9406121643677,30.673687554255828,58.27894090944989,1
53.81605002399932,485.7635017008689,38.32672483293444,51.96232841690782,1
59.87956186348359,808.7586058705347,36.54674522287219,74.15976366517691,1
88.42353182756412,622.962054322458,37.194613128047244,55.18922775626958,1
69.93192892733126,542.8182905339725,24.769965763590648,60.89971427666869,1
64.36342952974026,944.6575285473587,25.193399630298433,41.09002601113607,1
73.36518317446587,879.3065526162725,24.771879776354872,45.489073678992575,1
97.87654879488491,507.2335707136486,26.87566803104971,47.15744823628701,1
95.50568056863258,725.3639249705091,32.47089851644216,64.40396943335617,1
97.188003262807,922.9369572422233,31.530114061540363,51.33273921901838,1
84.86525658391022,684.4432670404253,38.35861690810597,69.94924862193467,1
88.46395926391409,689.5635054181886,27.680662406465252,52.52352156761108,1
99.91207131034463,579.0736743734523,24.756600145510454,52.265213631704455,1
72.53113017682584,811.5866871413037,26.000407201117785,62.16727944643555,1
93.52015053722221,851.5227686171238,27.65965875734221,50.01012590709603,1
57.18313346850549,845.6636988289715,30.994724624327237,74.76446743192795,1
89.7653431018303,473.7634627059901,30.346618938707365,42.50809477079908,1
88.48365294303143,530.3075915119405,32.97703416838741,67.13942002077493,1
72.66408556020716,715.7213989619721,29.88637558555412,72.76288605063158,1
88.90762835498725,902.4094674797509,34.03556445289907,47.18783224882563,1
56.20914827573878,842.7580485630658,30.020622574085948,75.14677925933891,1
79.45913898053817,864.9318707488974,24.338014725519997,50.73647880083797,1
73.32398358673274,873.4104971161912,25.739370530283487,59.12989507581679,1
80.998391545488,773.4214455218072,38.02832942016599,73.38145382184882,1
77.79020495226078,449.7974672807208,27.252769849244807,73.89155707250843,1
60.66947023470275,806.6252136920261,26.833620749005892,47.935452456300325,1
76.54802496085979,990.1347901321843,34.97051416785292,65.93001324605879,1
51.356262928269935,966.9120143380492,29.018979192802405,50.77757972364903,1
72.9292270423758,516.8366749984167,31.0724377798737,73.50990544918011,1
53.41259865544147,630.6830818577839,25.262413393011443,48.14226823141566,1
56.39386772283067,822.9878834536958,34.373688677069,69.87594367199216,1
87.07826314252274,527.0862965606165,34.17580739170546,73.50429458898178,1
87.42868314885271,847.8483285653358,24.685598998996742,48.4687768786185,1
80.5415603233725,541.2100882880277,24.88004036041288,57.010069265174415,1
50.88430806132078,528.903263746846,31.87775106564182,46.377694784973976,1
64.13168698281609,707.8130476027541,34.59995309782227,41.33703339829655,1
52.45738167666087,710.018623712946,27.222573205624837,74.8325297332238,1
75.49468100983843,700.7679441320875,32.40745076793368,65.03512237724382,1
88.01505464275621,651.8859947051321,37.6028311779763,69.70932928941777,1
77.59709450230115,538.117844733807,35.92344197982366,45.86440490246846,1
61.71005923158849,836.4714579543996,28.632370687950804,44.965785782392715,1
69.55563969261043,746.1414918496286,26.83345561848607,57.0032005604355,1
58.414253246026206,974.2820723370829,33.28834836120997,65.84735974206716,1
62.59299944102582,849.9471044771741,34.58922250396081,72.86964712537201,1
80.51136902079722,760.203220890801,37.86537378025464,58.35742904983577,1
99.14709781211423,403.81740174316406,32.49545293551548,48.99626265805901,1
66.54184673097326,838.4399888304617,24.870282125900697,57.81244972997874,1
51.94619550480522,961.8576266468082,31.937585993619383,62.60068690704374,1
71.28111394620683,609.8834473052314,32.68362452272932,53.32624115547368,1
72.33891220882097,934.2093503084527,33.559508857238605,47.42979629196764,1
88.57530386056806,582.6545698945611,33.789196666149635,57.77773981276684,1
54.00515260196681,480.5916537188762,28.261898966954593,49.55884801498145,1
72.10397432509583,618.2236397815177,33.931473450280166,60.17226023852957,1
55.91733495452764,971.3357007222448,37.795479166404135,48.54311659899011,1
82.37611912218338,761.7374243222752,27.957319037476363,43.58932784017845,1
77.32861815489572,902.6683591934986,38.28614306520416,60.79846337509615,1
70.91167424564057,567.6098579397604,26.042065788726198,59.92351700466048,1
65.04947308728494,993.5919917477896,38.36158920179541,57.265131148903286,1
86.9269395557658,688.7615447894784,25.49419486826037,63.00445183211053,1
74.28924933902668,935.9085303141293,32.10895302963072,68.12907884466776,1
55.86226914705048,514.3313210706023,34.14208624655348,49.879739632459675,1
90.638530176303,480.06923535768044,31.114463464421604,41.74301709961092,1
80.12814197642248,797.0032138331915,34.06874654315262,44.65584625949407,1
59.645638994383944,975.6612762524263,26.99485211203758,60.18986247669848,1
77.64804427068728,529.2582433011388,31.146737854428434,56.87532235763076,1
80.6958553825655,919.4231697786632,24.746957183095432,60.46400710305636,1
85.25110557600448,916.5794734120342,33.88666793292783,58.12850235849235,1
82.77063342171999,912.6555719870081,31.34879121069604,74.44292093102032,1
85.43508101451741,537.4170770213312,36.30496618200683,51.8278751748624,1
86.04781607272626,713.2475732592444,34.68764091417988,68.72193048153898,1
74.64345547804722,717.0358242623438,36.8795173025303,67.379714581351,1
95.3515855016712,987.6111502328521,36.62954079104237,48.462705431837854,1
51.17840220497766,721.7636301743298,34.42621468695866,69.83129883168803,1
65.18045058173887,732.5226758758489,27.151185203067637,42.60213611613954,1
86.93367689386407,700.1081124908342,25.55861358090382,63.09253662619345,1
56.181253668701295,432.0737556231415,34.34593282506025,56.33005138319553,1
76.98477064582258,675.6230799630196,34.30781126330909,68.73517753343792,1
94.47908539994185,656.2961107618953,37.988022451677494,66.92513524319605,1
54.662683132647274,491.6108446221385,25.20018904959615,51.61281371218112,1
86.50969939358122,999.8560119123294,33.834990679687294,43.52358130286791,1
62.51477994686893,871.6547002856206,35.11745302333841,70.78108302609338,1
93.3986532546808,850.205746874871,33.7804354161654,57.46374564274424,1
99.0018400778902,972.1076404993747,32.30325085790611,70.83932812236097,1
85.47180382908269,862.3700960217313,25.684374283528157,46.17500499191986,1
96.49196333664268,545.2659105724284,34.57617399396653,46.68254763441346,1
83.52936645161591,647.4054136501303,24.67234273276856,73.07713340012475,1
85.53438388048829,777.0713755471363,37.254832469346134,66.38927662993576,1
65.63196280444896,985.6265820659165,24.915363038778953,60.75801458708567,1
91.22007676917215,563.7830644236192,24.931709094145617,68.0050554117971,1
75.29526087430627,944.4997070079224,31.604578030352993,66.94288618919141,1
96.71713800727238,585.370005986902,37.63207571413827,52.870612298502024,1
94.93516894479066,677.3630445538533,36.82840326236611,56.039221569433515,1
68.54709958384112,826.4054386037394,36.8226510915257,68.13895940192577,1
96.68993341230752,632.9791632208473,37.16159121950223,52.72723968826698,1
67.45030438390188,487.6846231952268,30.31312331487015,63.96870223420551,1
65.15072430391045,922.8299720932885,32.710647619347256,69.87796507086657,1
75.48497227284065,967.7746844916777,32.938872383067434,76.0576635777874,1
71.07610172982919,422.53478205322443,36.64370111473886,75.0399459518647,1
75.17112415140693,461.68310765550166,28.812874425417505,48.162763142727265,1
52.67028031088893,648.1467461591625,33.93550304083602,50.92616948529503,1
97.84689524406522,949.1944058849782,26.740727134599037,67.91716443867797,1
85.62499088658802,788.0113551161824,28.089997616159565,55.545213622022075,1
96.36242450405511,435.2546462366477,25.125128128242892,62.75234254578467,1
77.33545550016578,906.7314980674826,31.371119567772098,57.334029074382386,1
80.45063465084975,584.9774664679466,24.424471793244425,58.45962609426164,1
61.64404168825821,446.33795149658044,35.567494412843075,66.56796225612462,1
72.90330815578423,755.237676862136,31.042825932621483,55.887673224062475,1
95.1065201843976,570.3865372764106,35.852837756801534,60.89780341740858,1
82.02390965045103,672.7857042773528,31.123521025865664,61.62936363553421,1
62.5147153727198,724.9856799367224,37.069906556133645,62.49325647287806,1
95.44736585852124,512.8975981434721,31.254480436817992,53.248827774653385,1
96.81047856198126,409.03425319684294,33.60261221870422,68.89079517984453,1
92.61006729578222,764.6001101290094,32.625059584122056,50.974339565755585,1
98.32870623452817,981.5057159909716,36.805756991908154,51.88590432999486,1
97.26176044448164,509.36321122539357,34.278613155968195,53.19825571534283,1
89.62122248426715,770.933745605781,29.325263724271068,72.26247717015495,1
76.29081286924165,523.5335952399361,33.80057594906959,44.228816258583336,1
80.00070502164071,631.9412524761622,27.786651520415695,61.37820146284625,1
69.85425796338959,662.0396315644033,25.971615666899336,48.91835032174733,1
92.03282463027574,761.1239597863954,33.373813153359805,64.18784759301803,1
73.3997173224684,885.3969854344932,31.490301418361828,58.008582284105245,1
89.2310494998508,972.0253288169669,36.199042052815145,61.40264879469411,1
89.41928570962583,798.3592457339364,35.39414675994993,74.79376133526887,1
99.71859822402661,598.2403079797876,34.38533982282386,54.23441342291851,1
98.22036177661096,970.3278954592055,36.04796110765331,71.70436135331077,1
61.368771433675875,676.2498910363513,27.278863911747287,73.878926550272,1
72.89382624276281,823.4649342369983,29.76211346345929,67.44267852550385,1
58.56363122141694,685.682027514659,26.985938772329945,60.204697226234785,1
77.35165483036741,520.710314104904,27.125974338178867,41.24925185179187,1
89.65951877180916,481.7192447847644,32.51367638555251,74.58538304399409,1
66.6916068137715,479.6320822669463,26.94041549915434,41.11925382412022,1
70.2618857960758,610.4270409968217,32.5957424360422,64.91152384386017,1
73.40699261529134,891.1285308254418,29.21729930614032,61.589918308768304,1
51.95478320776029,591.436866505109,34.540310393490095,50.70716512709236,1
99.23837948720244,749.5011189598074,29.547163121851945,50.67384088918782,1
98.05468988716576,910.1638043000657,33.818623194724594,75.85422023010042,1
81.33920062187036,954.2309309868283,34.57790517658487,53.427692799127435,1
98.28468169086298,918.2161251843598,35.83700594674177,67.01813491370258,1
77.63872675685089,759.5799940074692,26.45556054522661,63.041952126621624,1
58.467900439689714,429.52727888764684,26.315376619107344,76.191028071641,1
50.391881880289056,450.96172430810776,26.511178993084304,69.13987303268158,1
74.89844842897251,918.1863861172243,26.444922818637345,44.19403773026866,1
75.04667389213992,624.9875971755341,32.27152128877546,51.51609311618722,1
94.40506085984978,946.6305684424602,24.69976162265641,46.863999904390106,1
60.078444138743905,726.435880313026,29.06733551317316,57.75505570061158,1
84.38862251841894,740.9322142730039,26.650234640590597,56.00927457580651,1
70.48432406310785,410.36697330657705,38.338599683542,75.7104517967881,1
77.37504889256789,712.0956954730661,24.811580805449278,54.95894156094958,1
60.35067102166569,693.7839054181871,31.77010696762843,46.10915172199125,1
53.337565097518066,515.6019670658097,33.104333296250374,75.81301301993511,1
86.7504968930685,521.0417376541774,33.802522458324795,66.65049247983177,1
96.25154793136005,582.275544360068,36.916900899205814,60.919136842118135,1
87.40631869564744,899.8234804180122,25.391150844211552,60.41616348220093,1
81.41610217644572,672.8746724855845,26.681409959925617,59.594817783091,1
91.03344800073708,963.717867450768,27.342852000467005,76.43166030849821,1
53.56272496940235,632.44644893262,31.07639896466324,56.589547572841305,1
94.02893653270657,586.5076331880358,30.144888880517765,50.91238405118819,1
75.33784550756245,504.9025516288444,28.570056052931804,54.1506901143892,1
87.6815379545295,802.452612542604,37.58927845189731,75.42410666788143,1
83.31389684326658,492.8185931311584,34.249468744698724,59.468585299440775,1
86.80655084076227,724.7481607447482,36.25605784441752,68.46285348703468,1
62.58697226872475,668.5366294413792,26.108302401562334,51.28412530223653,1
85.09354897433352,946.9823390611928,36.22159727499746,51.82067013057862,1
76.88789377794035,872.7053863372341,27.9662221247396,43.773492512036114,1
54.919948489550436,478.78332820282685,24.81248551796368,55.87198939996487,1
60.05249835063884,685.0384992498466,35.037380386199914,55.47480234052346,1
61.58145520900964,433.4612343317708,37.07642658809742,47.36773807967606,1
92.31728539037482,559.3399718308631,32.964506864770094,66.09212512763659,1
81.99363817437865,910.8514778375752,29.04656471672183,62.26112370570758,1
76.54638147362849,678.5204439762758,32.718185014412484,49.03194296026805,1
53.11649122835068,556.3891467560152,34.11956657320141,59.42563471114288,1
60.96373000029302,871.0675732791613,24.862516151215562,75.1761419656237,1
76.6475342933791,667.401586066246,36.32541854854353,59.51272523601817,1
51.48587204124438,743.9586155091906,24.325625907885335,55.34346663108842,1
62.61522802745225,974.5464249318417,28.143910741315533,73.12906781554643,1
92.30537547215417,930.1273242251826,25.88619796371761,64.80953042207855,1
70.30444375971234,522.9239942955993,25.30378402583863,67.79851040424374,1
50.1985131469397,610.072499675561,26.242161550671344,74.19481625639474,1
52.297929128338815,734.0939067295988,28.075992721564955,75.39266792666115,1
69.98586084249015,580.9558337961471,25.620025678237695,74.52925756984405,1
72.34965043367166,727.4246459837609,27.406475372656267,44.46094019347829,1
94.9688924019934,974.2483508135942,24.55316850181817,70.02786417377959,1
81.41120074962117,829.2955107163652,34.3194845258119,70.16851742045179,1
86.18001111857578,533.2881859145537,27.2570658905176,52.49370045618185,1
71.7063707595798,448.41484794812413,37.51694487350364,74.13383010209213,1
93.18384192873381,835.1646482573549,37.36898258019371,68.42076642331962,1
84.93829217425998,591.7072217540624,33.559568519895954,42.41531944190847,1
72.896832367826,454.3855979994071,36.9767865396246,62.63061093939831,1
78.07429031060943,834.681895249895,33.917880581879366,70.68182094882319,1
63.03398541703748,889.9043535477705,25.857424542648054,62.903931072532956,1
83.90807494666967,502.3500600945851,32.164670340815015,65.85594498638241,1
91.4698096015511,980.8449702228096,32.496437829401614,58.43860351478721,1
91.32086198475156,955.9375553679193,26.017997189129826,44.204573539319085,1
79.64511785744068,756.4101645196836,28.795223573839735,51.33236235997576,1
53.50592705331554,718.8219786968787,32.6762845889564,51.484700136350654,1
78.9550818430123,667.7444273498384,28.48172015742043,50.472527695566015,1
51.73030208117009,700.382161677079,29.99069125946523,71.4125289319139,1
82.94326684728819,578.6172962383696,33.99420915252094,66.41476571756593,1
53.905760962547916,578.6606638659945,25.767775807976435,46.530620548008265,1
85.24429999566793,925.7354220973359,26.86632800688915,61.36061262278891,1
56.62037007951907,904.3577362049086,38.17673801765154,75.17294799076498,1
82.24303059627113,875.8245914918498,26.049512237406034,58.51792551866552,1
68.40158937155778,412.7363528701303,35.362654085697976,64.51655076811966,1
86.48009245060189,597.4340419345579,33.443292056070455,69.10926903270146,1
88.74036492433837,695.7223414070726,27.797176971533833,64.01870361062915,1
